ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
862,1,傳染病防治法第六條條文修正草案,2020/5/22,2021/12/25,委員會審查,0,0,1,0,陳以信,張育美,溫玉霞,林為洲,謝衣鳯,,,,,,,,,,,,,,,,,廖國棟,馬文君,廖婉汝,游毓蘭,萬美玲,江啟臣,徐志榮,曾銘宗,李貴敏,鄭麗文,吳斯懷,洪孟楷,羅明才,翁重鈞,賴士葆,孔文吉,陳雪生,蔣萬安,林思銘,李德維,林德福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傳染病防治法第六條條文修正草案,本院委員陳以信、張育美、溫玉霞、林為洲、謝衣鳯等 26 人，鑒於政府防治嚴重特殊傳染性肺炎（COVID-19）經驗顯示，國防部支援傳染病防治工作日益重要。然而現行《傳染病防治法》中，卻無動用國軍支援防疫之法源依據，爰於該法新增第六條第三款，明定國防主管機關應協助辦理之防疫事項。且該條雖明定外交主管機關事項，然未慮及旅外國人緊急防疫撤僑之需要，爰此一併修正第二款部分內容。是否有當？敬請公決。 
866,1,國軍眷村文化保存及發展條例草案,2020/5/22,2020/5/26,交付審查,0,0,0,0,馬文君,,,,,,,,,,,,,,,,,,,,,陳以信,賴士葆,洪孟楷,陳超明,呂玉玲,溫玉霞,林文瑞,費鴻泰,孔文吉,廖國棟,謝衣鳯,江啟臣,曾銘宗,張育美,鄭麗文,廖婉汝,鄭正鈐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍眷村文化保存及發展條例草案,本院委員馬文君等 18 人，眷村是早年政府為安置播遷來臺的軍人及眷屬，所建構臺灣社會特有的集體群居型態。其記載著特定族群的生活方式、生命經驗和價值觀，亦描繪出臺灣歷史變遷、社會演進及多元文化揉雜的過程，是多元族群融合的體現，更保有各自獨特的地方紋理與特色，實為臺灣近代地方文化不可磨滅一環。然而，隨著國軍老舊眷村改建工作之推動，眷村面臨拆除改建的命運，致使眷村文化亦連帶日漸凋零。因此，保存眷村文化逐漸受到社會各界的重視。近年來，眷村文化保存受限於法令限制、人力及經費不足等窒礙，以致執行成效未能彰顯。因此，為徹底解決執行上困難，並落實眷村文化保存及發展，爰擬具「國軍眷村文化保存及發展條例草案」。是否有當？敬請公決。
916,1,農民健康保險條例第五條條文修正草案,2020/5/22,2021/12/7,二讀,0,1,1,0,謝衣鳯,楊瓊瓔,廖婉汝,鄭天財,,,,,,,,,,,,,,,,,,洪孟楷,孔文吉,陳超明,林文瑞,呂玉玲,翁重鈞,曾銘宗,林德福,廖國棟,陳雪生,吳怡玎,鄭正鈐,魯明哲,李德維,陳以信,溫玉霞,林思銘,萬美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第五條條文修正草案,本院委員謝衣鳯、楊瓊瓔、廖婉汝、鄭天財 Sra Kacaw 等 22人，對於從農人口年齡偏高，因此農委會與國防部合作，為準備退伍的國軍開辦農務實作訓練課程，想引進年輕力壯的生力軍，但卻因為法令限制已領取軍人保險退伍給付者，不得參加農民健康保險條例，但軍人保險退伍給付其實不是終身俸，對於實際從農的青壯退伍軍人，顯然不合理，而且也損及他們的權益。爰提出「農民健康保險條例」第五條條文修正草案，對於已領取軍人保險退伍給付，但未領取陸海空軍軍官士官服役條例第二十三條第一項第二款規定之退休俸或退伍金且從事農業工作者，也可讓其參加農民健康保險。是否有當？敬請公決。 
953,1,國防法第二條、第三條及第十四條條文修正草案,2020/5/29,2020/5/29,交付審查,0,0,0,0,陳以信,魯明哲,,,,,,,,,,,,,,,,,,,,溫玉霞,鄭正鈐,江啟臣,李德維,廖婉汝,曾銘宗,陳玉珍,馬文君,翁重鈞,陳雪生,鄭麗文,吳斯懷,林為洲,游毓蘭,孔文吉,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國防法第二條、第三條及第十四條條文修正草案,本院委員陳以信、魯明哲等 18 人，鑒於政府推動防疫工作亟須國軍配合，然現行《國防法》未慮及防疫需求。爰擬具「國防法」第二條、第三條及第十四條條文修正草案，使傳染病防治工作獲得法律授權。是否有當？敬請公決。 
1066,2,國軍老舊眷村改建條例第三條條文修正草案,2020/9/18,2020/9/22,交付審查,0,0,0,0,賴士葆,馬文君,呂玉玲,李貴敏,吳斯懷,,,,,,,,,,,,,,,,,楊瓊瓔,陳雪生,蔣萬安,翁重鈞,鄭麗文,陳玉珍,曾銘宗,謝衣鳯,鄭天財,吳怡玎,萬美玲,游毓蘭,洪孟楷,鄭正鈐,溫玉霞,江啟臣,魯明哲,林文瑞,廖婉汝,徐志榮,費鴻泰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍老舊眷村改建條例第三條條文修正草案,本院委員賴士葆、馬文君、呂玉玲、李貴敏、吳斯懷等 26 人，針對國軍老舊眷村改建條例所定義之原眷戶，應考量「國家安全會議」、「國家安全局」之前身「國防會議」於民國41 年成立時，其所屬人員係由國防部所徵派兼任，核發居住憑證或公文書並經國防部所列管，迄民國 83 年組織調整後，才正式法制化並改隸，具有原眷戶及眷舍實質之要件。為符行政信賴利益，爰提案修正國軍老舊眷村改建條例第三條，納入國家安全會議及國家安全局等二機關之原眷戶資格，以符本法立法意旨。是否有當？敬請公決。
1147,2,軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案,2020/10/6,2023/5/23,三讀,1,1,1,0,王定宇,趙天麟,,,,,,,,,,,,,,,,,,,,高嘉瑜,周春米,鍾佳濱,林宜瑾,余天,陳秀寳,何欣純,湯蕙禎,李昆澤,蔡易餘,黃世杰,邱泰源,羅美玲,洪申翰,陳素月,郭國文,吳秉叡,羅致政,王美惠,沈發惠,伍麗華,許智傑,林俊憲,蘇治芬,莊競程,陳亭妃,林楚茵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案,本院委員王定宇、趙天麟等 29 人，鑑於我國軍職人員無時無刻盡忠職守、保家衛國，為台灣面對中共武力併吞威脅，迄今仍能維持和平、穩定發展最重要的屏障。國家尤應加強照顧因公殉職官兵的子女，使渠等獲得基本生活照顧，另早期軍職人員為國犧牲奉獻寶貴生命之後，其遺族受領撫卹金給與明顯偏低，囿於現行的軍人撫卹制度之規定，無法隨歷年薪資調增同步調整，國家對該等國軍遺族之權益保障實有不足，本席等認為，這些早期受領舊制撫卹之遺族，應比照身心障礙官兵均以最新給與標準發給遺族撫卹金，且對於作戰或因公殉職遺族為未成年子女時，應加發撫卹金迄成年或取得學士學位時止，及每位遺族每月均應獲得最低生活保障，使國家照顧軍人遺族之法制能與時俱進。爰提出「軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案」。是否有當？敬請公決。 
1152,2,國軍退除役官兵輔導條例部分條文修正草案,2020/10/6,2023/5/9,二讀,0,1,1,0,羅致政,,,,,,,,,,,,,,,,,,,,,邱泰源,余天,何志偉,周春米,鍾佳濱,管碧玲,洪申翰,張廖萬堅,王美惠,羅美玲,吳玉琴,邱志偉,陳明文,陳秀寳,蔡易餘,陳歐珀,高嘉瑜,蘇治芬,賴瑞隆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍退除役官兵輔導條例部分條文修正草案,本院委員羅致政等 20 人，鑑於推動募兵制暫行條例（以下簡稱暫行條例）第十四條「本條例自公布日施行，至中華民國一百零九年十二月三十一日止。」之規定，因應暫行條例即將落日，相關法律應予配合完善，另為配合兵役政策轉型，依暫行條例第十三條「政府機關主管之法規與本條例規定不符者，應於本條例施行期間內完成檢討修正、廢止及制（訂）定。」之規定，且踐行中華民國憲法增修條文第十條第九項規定「國家應尊重軍人對社會之貢獻，並對其退役後之就學、就業、就醫、就養予以保障」，為持續落實退除役官兵輔導安置，強化就養、就學、就業及職訓輔導工作，擬具「國軍退除役官兵輔導條例部分條文修正草案」。是否有當？敬請公決。 
1153,2,國軍退除役官兵輔導委員會組織法增訂第四條之一條文草案,2020/10/6,2021/4/27,三讀,1,1,1,0,羅致政,何志偉,,,,,,,,,,,,,,,,,,,,余天,周春米,鍾佳濱,張廖萬堅,洪申翰,邱泰源,羅美玲,吳玉琴,陳歐珀,陳秀寳,陳明文,王美惠,高嘉瑜,邱志偉,蔡易餘,蘇治芬,賴瑞隆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍退除役官兵輔導委員會組織法增訂第四條之一條文草案,本院委員羅致政、何志偉等 19 人，茲為強化國軍退除役官兵輔導委員會（以下簡稱本會）與友我之退伍軍人組織聯繫與交流，並促進海外榮光聯誼會對我國之向心，爭取國際友人對我國的支持，爰擬具「國軍退除役官兵輔導委員會組織法增訂第四條之一條文」草案。是否有當？敬請公決。 
1264,2,中共炮彈及宣傳彈致金馬地區人民傷亡補償條例草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,陳玉珍,陳雪生,,,,,,,,,,,,,,,,,,,,鄭天財,林思銘,徐志榮,李德維,林德福,吳斯懷,林文瑞,謝衣鳯,洪孟楷,溫玉霞,萬美玲,吳怡玎,鄭正鈐,陳以信,廖婉汝,游毓蘭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中共炮彈及宣傳彈致金馬地區人民傷亡補償條例草案,本院委員陳玉珍、陳雪生等 18 人，鑑於戰地政務期間金門、馬祖地區歷經八二三等大小戰役無情砲火的洗禮，徹底粉碎中共以武力犯台的美夢，奠定台灣安定繁榮的局面，除英勇參戰國軍將士用命全力抗敵外，金馬地區軍民同心，當地百姓協防作戰，亦謂功不可沒。惟當年參戰士官兵若遇死亡或傷殘者，政府已有相關補償機制，但對於同樣因戰爭不幸罹難或傷殘之居民百姓，卻未給予適當撫慰。爰擬具「中共炮彈及宣傳彈致金馬地區人民傷亡補償條例」草案。是否有當？敬請公決。 
1272,2,軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案,2020/10/23,2023/5/23,三讀,1,1,1,0,呂玉玲,孔文吉,林文瑞,,,,,,,,,,,,,,,,,,,洪孟楷,陳玉珍,吳斯懷,曾銘宗,吳怡玎,游毓蘭,蔣萬安,徐志榮,翁重鈞,謝衣鳯,張育美,陳雪生,林為洲,溫玉霞,許淑華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案,本院委員呂玉玲、孔文吉、林文瑞等 18 人，鑑於我國軍職人員無時無刻盡忠職守、保家衛國，是我國維持和平、穩定發展最重要的屏障。國家尤應加強照顧因公殉職官兵的子女，使渠等獲得基本生活照顧，另早期軍職人員為國犧牲，其遺族受領撫卹金給與明顯偏低，囿於現行的軍人撫卹制度之規定，無法隨歷年薪資調增同步調整，國家對該等國軍遺族之權益保障實有不足。這些早期受領舊制撫卹之遺族，應比照身心障礙官兵均以最新給與標準發給遺族撫卹金，且對於作戰或因公殉職軍職人員之未成年子女，應加發撫卹金迄成年或取得學士學位時止，及每位遺族每月均應獲得最低生活保障，使國家照顧軍人遺族之法制能與時俱進。爰提出「軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案」。是否有當？敬請公決。 
1295,2,國軍退除役官兵輔導條例部分條文修正草案,2020/10/23,2023/5/9,二讀,0,1,1,0,陳玉珍,陳雪生,,,,,,,,,,,,,,,,,,,,游毓蘭,洪孟楷,李德維,鄭正鈐,謝衣鳯,萬美玲,溫玉霞,吳怡玎,鄭天財,魯明哲,林思銘,吳斯懷,陳以信,翁重鈞,孔文吉,林德福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍退除役官兵輔導條例部分條文修正草案,本院委員陳玉珍、陳雪生等 18 人，鑑於推動募兵制暫行條例將於一零九年十二月三十一日屆期，同時落實中華民國憲法增修條文中載明，國家應尊重軍人對社會之貢獻，並對其退役後之就學、就業、就醫、就養予以保障，對於推動募兵制暫行條例中，強化照顧退役士官兵之就學、就養、就業及職訓輔導工作等條文，應回歸到國軍退除役官兵輔導條例中規範，使其繼續有法源依據。爰擬具「國軍退除役官兵輔導條例部分條文」修正草案。是否有當？敬請公決。 
