ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,提案人22,提案人23,提案人24,提案人25,提案人26,提案人27,提案人28,提案人29,提案人30,提案人31,提案人32,提案人33,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
291,1,國軍退除役官兵輔導條例部分條文修正草案,2005/4/29,2005/5/13,交付審查,0,0,0,0,朱鳳芝,洪秀柱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔡家福,林鴻池,劉政鴻,吳松柏,張昌財,紀國棟,吳育昇,謝文政,吳英毅,劉盛良,林益世,李嘉進,黃健庭,廖婉汝,陳志彬,林建榮,潘維剛,李全教,王昱婷,羅明才,吳敦義,趙良燕,林德福,吳清池,徐少萍,黃昭順,何智輝,林正二,陳根德,章仁香,楊瓊瓔,吳志揚,高思博,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員朱鳳芝、洪秀柱等 35人,針對現行「國軍退除役官 兵輔導條例」所規範之各項榮民輔導措施,未能對早期隨軍 來台服役官士兵之應享退休俸有所規範,特提具「國軍退除 役官兵輔導條例」修正案。是否有當,敬請公決。"
388,1,國軍老舊眷村改建條例第三條條文修正草案,2005/5/13,2007/1/8,委員會審查,0,0,1,0,朱鳳芝,洪秀柱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,劉盛良,吳成典,劉政鴻,林益世,吳松柏,陳明真,廖國棟,謝文政,蘇起,蔡正元,蔡家福,帥化民,蔡豪,楊瓊瓔,李嘉進,曹爾忠,伍錦霖,黃敏惠,何智輝,林南生,柯俊雄,林建榮,林正峰,丁守中,黃志雄,吳英毅,羅世雄,紀國棟,李全教,郭素春,陳秀卿,邱鏡淳,賴士葆,黃健庭,林滄敏,楊仁福,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員朱鳳芝、洪秀柱等 38人,針對眷村改建本意即為照 顧全體退除役國軍官兵,但『散居榮民』在服役時,國防部 先是以眷舍有限、於法無據、無力照顧等諸多理由擔塞,未 能配予眷舍;待眷改條例實施後,卻又以不符法律規定而不 予照顧,確實有負於這些榮民弟兄。 提案修正「國軍老舊 眷村改建條例第三條」,將散居榮民納入眷戶,以保障散居 榮民權益,是否有當,敬請公決。"
422,1,中華民國前江浙閩粵反共救國軍官兵薪餉補發條例草案,2005/5/20,2007/6/6,委員會審查,0,0,1,0,朱鳳芝,洪秀柱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伍錦霖,吳松柏,費鴻泰,劉政鴻,何智輝,李全教,吳英毅,帥化民,劉盛良,何智輝,李全教,吳英毅,帥化民,劉盛良,謝文政,蔡家福,陳秀卿,羅明才,林建榮,黃志雄,曾華德,陳秀卿,羅明才,林建榮,黃志雄,曾華德,張昌財,邱毅,柯俊雄,廖國棟,李嘉進,林益世,紀國棟,曹爾忠,徐少萍,章仁香,郭素春,林南生,黃健庭,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員朱鳳芝、洪秀柱等32人,對於民國38年到43年間 ,反共救國軍官兵接受政府號召,組織反共武裝力量,戌戍守 大陸江蘇、浙江、福建、廣東及其沿海各島嶼,以及大陳島 、金門、馬祖等地區,其間經歷與匪大小戰役,並執行八二 三砲戰中之「長風計畫」,進行對金門運補等特種任務,對 國家貢獻甚鉅。然反共救國軍編制雖「等同」國軍正式編制 ,但當時國防部均未發給薪鉤。民國44年奉令退守台灣後, 才開始給予薪鉤,對於前六年之薪鉤卻未能補發,實有損人 民權益。特擬具「中華民國前江浙閩粵反共救國軍官兵薪鉤 補發條例」草案,是否有當,敬請公決!"
1213,4,國軍退除役官兵輔導條例第二十九條條文修正草案,2006/10/20,2006/11/7,復議,0,0,0,0,朱鳳芝,楊瓊瓔,盧秀燕,蔡家福,江義雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洪秀柱,劉銓忠,翁重鈞,曾華德,黃昭順,郭素春,劉盛良,孔文吉,李慶安,陳秀卿,孫大千,費鴻泰,吳育昇,高思博,楊仁福,謝文政,羅明才,吳成典,廖婉汝,徐少萍,黃志雄,蔣孝嚴,吳志揚,李永萍,林建榮,李嘉進,林益世,陳朝容,帥化民,林德福,黃健庭,紀國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員朱鳳芝、楊瓊櫻、盧秀燕、蔡家福、江義雄等 37人 ,對於國軍退除役官兵「遺眷」若生活貧苦無依,應比照退 除役官兵「享有就養照顧」,特提案修正國軍退除役官兵輔 導條例第二十九條,凡遺眷因貧苦無依者,準用退除役官兵 就養規定,是否有當?請公決。"
1286,4,國軍老舊眷村改建條例第二十三條條文修正草案,2006/11/24,2007/1/9,三讀,1,1,1,0,朱鳳芝,潘維剛,張顯耀,盧秀燕,蔡豪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,趙良燕,劉銓忠,劉盛良,黃昭順,葉芳雄,丁守中,楊瓊瓔,謝文政,費鴻泰,林德福,蔡錦隆,蔡家福,吳成典,郭素春,邱鏡淳,洪秀柱,孔文吉,梅長錡,林滄敏,吳松柏,黃政哲,李全教,孫大千,吳志揚,高思博,章仁香,張麗善,呂學樟,李嘉進,藍美津,廖婉汝,吳育昇,柯俊雄,黃健庭,李永萍,徐中雄,林建榮,白添枝,帥化民,蔡正元,,,,,,,,,,,,,,,,,,,,,,,,"本院委員朱鳳芝、潘維剛、張顯耀、盧秀燕、蔡豪等45人, 為加速推動國軍老舊眷村之改建及處分,擬修改國軍老舊眷 村改建條例第二十三條條文,增列「但如已辦理都市更新事 業計畫之基地,則違占戶應由實施者依都市更新條例相關規 定辦理,不適用本條前項之規定。」讓修改後之條文更臻完 善與可行性,以期能以都市更新方式加速眷村改建及處分。 是否有當?敬請公決。"
1162,4,國軍退除役官兵輔導條例第十四條條文修正草案,2006/9/19,2006/9/19,交付審查,0,0,0,0,朱鳳芝,蔡家福,徐少萍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,劉銓忠,黃昭順,陳秀卿,洪秀柱,郭素春,楊瓊瓔,李顯榮,陳杰,黃志雄,吳育昇,蘇起,吳松柏,吳成典,羅明才,李嘉進,邱鏡淳,伍錦霖,吳英毅,吳光訓,潘維剛,曾永權,蔡正元,章仁香,曹爾忠,孫大千,丁守中,林德福,廖婉汝,吳志揚,趙良燕,何智輝,劉盛良,侯彩鳳,林鴻池,費鴻泰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員朱鳳芝、蔡家福、徐少萍等 38人,對於國軍退除役 官兵輔導條例第十四條「限制」榮民就醫僅能在榮民醫院才 能享有免費或減費措施,極不合理且有違憲法增修條文第十 條「國家應尊重軍人對社會之貢獻,並對其退役後之就學、 就業、就醫、就養予以保障。」所列政府照顧退除役官兵之 基本義務。特提案修正,凡在健保醫院,不論公私立均得享 有免費或減費之照顧,是否有當?請公決。"
746,2,國軍軍事勤務致人民傷亡損害補償條例第二條及第三條條文修正草案,2005/11/4,2005/11/4,交付審查,0,0,0,0,吳成典,曹爾忠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林滄敏,黃昭順,黃敏惠,陳銀河,李慶安,蔡正元,吳敦義,翁重鈞,顧崇廉,趙良燕,郭素春,費鴻泰,朱鳳芝,洪秀柱,馮定國,林春德,鍾紹和,林建榮,周守訓,徐耀昌,蘇起,楊仁福,鄭金玲,孫大千,林正二,張顯耀,蔡豪,徐少萍,黃志雄,羅世雄,柯淑敏,李嘉進,吳志揚,江連福,李敖,賴士葆,紀國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員吳成典、曹爾忠等 39人,鑒於國軍軍事勤務致人民 傷亡損害補償條例(以下稱本條例)施行以來,部分人民於 申請補償時,發現本條例適用上之疑義與不足,為避免因用 法機關解釋法令,及園於文字字面之敘述,導致立法之良法 美意受到曲解,嚴重影響人民權益,爱提出本條例部分條文 之修正。是否有當?敬請公決。"
1099,3,森林法第八條條文修正草案,2006/5/19,2006/5/19,交付審查,0,0,0,0,沈智慧,鍾紹和,林正峰,翁重鈞,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,柯淑敏,林滄敏,朱鳳芝,陳朝容,許舒博,林益世,何敏豪,盧天麟,趙永清,林岱樺,黃志雄,陳銀河,陳秀卿,楊瓊瓔,邱鏡淳,林正二,鄭金玲,黃宗源,羅明才,許榮淑,吳敦義,顏文章,杜文卿,李復興,趙良燕,蔡勝佳,孫大千,藍美津,徐耀昌,何智輝,吳志揚,徐少萍,李永萍,陳秀惠,吳清池,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員吳成典、曹爾忠等 39人,鑒於國軍軍事勤務致人民 傷亡損害補償條例(以下稱本條例)施行以來,部分人民於 申請補償時,發現本條例適用上之疑義與不足,為避免因用 法機關解釋法令,及園於文字字面之敘述,導致立法之良法 美意受到曲解,嚴重影響人民權益,爱提出本條例部分條文 之修正。是否有當?敬請公決。"
1452,5,國軍軍事勤務致人民傷亡損害補償條例第十一條條文修正草案,2007/3/16,2007/3/16,交付審查,0,0,0,0,吳成典,盧秀燕,鄭金玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柯俊雄,黃昭順,蔡家福,楊瓊瓔,薛凌,孫大千,洪秀柱,陳銀河,呂學樟,孔文吉,葉芳雄,郭素春,林炳坤,費鴻泰,丁守中,紀國棟,魏明谷,陳根德,黃義交,廖婉汝,林正二,江義雄,陳杰,陳志彬,李嘉進,朱鳳芝,吳松柏,廖國棟,趙良燕,劉盛良,侯彩鳳,林益世,林滄敏,曹爾忠,黃志雄,林建榮,張碩文,林德福,徐少萍,吳志揚,周守訓,蘇起,吳敦義,,,,,,,,,,,,,,,,,,,,,"本院委員吳成典、盧秀燕、鄭金玲等 46人,鑒於國軍軍事勤 務致人民傷亡損害補償條例(以下稱本條例)施行以來,人 民於申請補償時,因年代久遠舉證困難、因戰亂避居海外資 訊不足、因審查委員以現行法令標準審查過往等等因素,導 致案件審查進度緩慢,實際獲得補償比率偏低,良法美意無 法落實執行,嚴重影響人民權益至鉅, 提出本條例第十一 條條文之修正。是否有當?敬請公決。"
1643,6,國軍老舊眷村改建條例第二十條條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,呂學樟,鄭金玲,張顯耀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,翁重鈞,江義雄,林正二,蔣孝嚴,費鴻泰,謝文政,帥化民,盧秀燕,吳育昇,徐耀昌,傅崐萁,沈智慧,馮定國,楊瓊瓔,吳清池,張慶忠,陳杰,廖婉汝,張碩文,林春德,賴士葆,雷倩,周守訓,蔡錦隆,蔡正元,楊麗環,洪玉欽,侯彩鳳,羅明才,吳成典,吳志揚,章仁香,劉銓忠,陳秀卿,蔡勝佳,蔡豪,林正峰,張昌財,林惠官,陳根德,顏清標,羅世雄,徐少萍,郭素春,吳英毅,劉文雄,張麗善,趙良燕,黃義交,朱鳳芝,李復甸,廖國棟,李鴻鈞,丁守中,林鴻池,,,,,,,,,"本院委員呂學樟、鄭金玲、張顯耀等 58人,鑒於現行「國軍 老舊眷村改建條例」第二十條相關規定未臻完備,以致關於 人民之權利、義務事項竟於「國軍老舊眷村改建條例施行細 則」中規範,使原眷戶負擔不當增加,顯然有違法律保留、 法律優越原則。特擬具「國軍老舊眷村改建條例」部分條文 修正案,是否有當?敬請公決。"
982,3,國防部組織法修正草案,2006/3/31,2007/4/12,委員會審查,0,0,1,0,李文忠,顧崇廉,帥化民,林郁方,盧秀燕,趙良燕,何敏豪,廖婉汝,湯火聖,,,,,,,,,,,,,,,,,,,,,,,,,許榮淑,林國慶,林濁水,蘇起,柯俊雄,林為洲,蔡其昌,邱創進,傅崐萁,李昆澤,王世勛,鄭國忠,王世堅,吳敦義,劉文雄,江丙坤,王昱婷,朱鳳芝,蔡豪,許舒博,吳成典,黃適卓,顏文章,盧天麟,林淑芬,蕭美琴,彭紹瑾,沈發惠,田秋堇,郭俊銘,魏明谷,洪奇昌,林樹山,王拓,陳秀惠,李鴻鈞,李永萍,高思博,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員李文忠、顧崇廉、帥化民、林郁方、盧秀燕、趙良 燕、何敏豪、廖婉汝、湯火聖等47人,為配合國防法修正, 國防組織亦應隨之調整,建構權責相符、分層負責之國防組 織,使國軍戰力更能發揮。 擬具國防部組織法修正草案。 是否有當,敬請公決。"
555,2,菸害防制法第十二條及第十四條條文修正草案,2005/9/23,2007/6/15,三讀,1,1,1,0,李鎮楠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李俊毅,林樹山,林為洲,郭榮宗,湯火聖,黃偉哲,王世堅,侯水盛,王淑慧,張慶惠,高建智,管碧玲,藍美津,張花冠,林淑芬,莊碩漢,蔡啟芳,盧天麟,謝明源,陳憲中,陳瑩,蕭美琴,邱創進,薛凌,陳朝龍,林進興,陳重信,張川田,江昭儀,林過慶,黃劍輝,蔡同榮,尤清,林濁水,吳秉叡,魏明谷,莊和子,邱永仁,郭俊銘,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員李鎮楠等 40人,有鑑於菸害日益嚴重,我國成人及 青少年吸菸率逐漸升高,吸菸的年齡層有向下沉淪之情勢; 據調查指出,四成三的國軍弟兄有吸菸行為,其中一成五是 在入伍後學會吸菸。故為禁止未成年者吸菸,澈底落實菸害 防制法之立法意旨。故建議增列零售商,得要求菸品購買者 ,提供相關證明文件表明已達法定年齡,並明定國軍軍隊駐 地之營區、電子遊戲場及資訊休閒服務業營業場,設置吸菸 區(室)、非吸菸區(室),以維護大眾之權益,避免遭受 二手菸之危害。爱擬具「菸害防制法部分條文修正草案」。 是否有當?敬請公決。"
